ID,Name,Date,Time,Event,Status,Latitude,Longitude,Maximum Wind,Minimum Pressure,Low Wind NE,Low Wind SE,Low Wind SW,Low Wind NW,Moderate Wind NE,Moderate Wind SE,Moderate Wind SW,Moderate Wind NW,High Wind NE,High Wind SE,High Wind SW,High Wind NW
AL091968,UNNAMED,19680914,1200,  , SD,31.5N,73.0W,20,1012,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101968,UNNAMED,19680917,0,  , TD,12.0N,23.9W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111968,UNNAMED,19680923,0,  , TD,7.9N,43.1W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL121968,FRANCES,19680923,1200,  , TD,26.0N,74.0W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL131968,UNNAMED,19680925,0,  , TD,18.5N,85.0W,-99,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL141968, GLADYS,19681013,1200,  , TD,14.0N,80.5W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL151968,UNNAMED,19681124,1200,  , TD,22.1N,72.8W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011969,UNNAMED,19690529,0,  , TD,12.0N,82.0W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021969,UNNAMED,19690529,0,  , TD,26.1N,77.8W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031969,UNNAMED,19690607,0,  , TD,16.5N,81.9W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041969,UNNAMED,19690612,0,  , TD,20.5N,85.9W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051969,UNNAMED,19690725,0,  , TD,9.9N,55.1W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061969,ANNA,19690725,600,  , TD,9.2N,27.0W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071969,BLANCHE,19690811,0,  , TD,28.1N,71.7W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081969, DEBBIE,19690814,1200,  , TD,13.0N,35.5W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091969,CAMILLE,19690814,0,  , TD,18.3N,79.7W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101969,UNNAMED,19690824,0,  , TD,17.5N,17.0W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111969,UNNAMED,19690824,0,  , TD,15.0N,52.2W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL121969, EVE,19690825,0,  , TD,29.5N,78.5W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL131969, FRANCELIA,19690829,0,  , TD,11.5N,62.0W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL141969,UNNAMED,19690829,0,  , TD,27.5N,79.1W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL151969,UNNAMED,19690905,0,  , TD,14.9N,17.0W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL161969,  GERDA,19690906,0,  , TD,24.5N,77.0W,25,1015,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL171969,  HOLLY,19690914,1200,  , TD,11.9N,47.4W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL181969,UNNAMED,19690916,0,  , TD,26.0N,88.1W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL191969,UNNAMED,19690919,0,  , TD,25.0N,85.0W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL201969,INGA,19690920,1200,  , TD,16.0N,47.0W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL211969,UNNAMED,19690921,1200,  , SD,34.0N,71.0W,30,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL221969,UNNAMED,19690924,1200,  , SD,36.5N,35.0W,30,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL231969,UNNAMED,19690929,1200,  , SD,23.5N,85.5W,30,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL241969,  JENNY,19691001,1200,  , TD,19.0N,83.7W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL251969,KARA,19691007,1200,  , TD,20.5N,68.0W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL261969, LAURIE,19691017,0,  , TD,17.3N,85.1W,25,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL271969,UNNAMED,19691028,1200,  , SD,30.5N,42.5W,25,1014,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL281969,UNNAMED,19691030,1200,  , EX,42.5N,57.0W,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL291969, MARTHA,19691121,1200,  , TS,10.3N,81.0W,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011970,ALMA,19700517,1800,  , TD,11.5N,79.0W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021970,  BECKY,19700719,0,  , TD,18.5N,83.5W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031970,UNNAMED,19700727,1200,  , TD,33.0N,76.5W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041970,  CELIA,19700731,0,  , TD,18.5N,82.5W,25,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051970,UNNAMED,19700802,1200,  , TD,14.0N,18.0W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061970,UNNAMED,19700805,1200,  , TD,28.0N,75.0W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071970,UNNAMED,19700811,1200,  , TD,19.0N,21.0W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081970,UNNAMED,19700815,1200,  , TD,27.0N,75.5W,25,1015,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091970,DOROTHY,19700817,1200,  , TD,11.0N,41.0W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101970,UNNAMED,19700903,1200,  , TD,18.5N,44.0W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111970,UNNAMED,19700905,1200,  , TD,15.0N,19.0W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL121970,ELLA,19700908,1200,  , TD,15.3N,83.5W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL131970, FELICE,19700912,0,  , TD,25.5N,77.5W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL141970,UNNAMED,19700922,1200,  , TD,15.5N,21.0W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL151970,UNNAMED,19700923,1200,  , TD,9.0N,15.0W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL161970,  GRETA,19700926,1200,  , TS,22.4N,75.4W,35,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL171970,UNNAMED,19700929,1200,  , TD,27.0N,62.0W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL181970,UNNAMED,19701012,1200,  , SD,24.5N,68.5W,30,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL191970,UNNAMED,19701020,1200,  , SD,34.0N,48.0W,25,1013,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011971, ARLENE,19710704,1200,  , TD,33.5N,75.5W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021971,UNNAMED,19710707,1200,  , TD,29.0N,92.0W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031971,UNNAMED,19710710,1200,  , TD,27.0N,97.0W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041971,UNNAMED,19710803,1200,  , TD,31.0N,63.5W,15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051971,UNNAMED,19710806,1200,  , TD,25.5N,84.5W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061971,BETH,19710810,1200,  , TD,26.7N,79.9W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071971,UNNAMED,19710812,1200,  , TD,26.0N,83.5W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081971,  CHLOE,19710818,1200,  , TD,13.0N,52.5W,30,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091971,  DORIA,19710820,1200,  , TD,11.5N,47.0W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101971,UNNAMED,19710828,1200,  , TD,24.0N,73.0W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111971,FERN,19710903,1200,  , TD,27.5N,87.5W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL121971,UNNAMED,19710903,1200,  , TD,13.5N,17.5W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL131971,  EDITH,19710905,1800,  , TD,11.4N,58.0W,25,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL141971, GINGER,19710906,0,  , TD,25.5N,71.5W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL151971,UNNAMED,19710908,1200,  , TD,28.5N,73.5W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL161971,UNNAMED,19710910,1200,  , TD,16.0N,16.0W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL171971,  HEIDI,19710911,0,  , TD,27.1N,72.0W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL181971,  IRENE,19710911,1800,  , TD,11.0N,48.5W,25,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL191971, JANICE,19710921,600,  , TD,11.5N,38.8W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL201971,UNNAMED,19711006,1200,  , TD,17.5N,84.5W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL211971, KRISTY,19711018,0,  , TD,25.0N,58.5W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL221971,  LAURA,19711112,1200,  , TD,12.0N,78.5W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011972,  ALPHA,19720523,1800,  , SD,31.2N,78.2W,25,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021972,  AGNES,19720614,1200,  , TD,20.0N,89.0W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031972,UNNAMED,19720619,0,  , TD,27.5N,69.0W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041972,UNNAMED,19720710,1200,  , TD,27.0N,78.5W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051972,UNNAMED,19720716,1200,  , TD,37.0N,38.5W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061972,UNNAMED,19720731,1200,  , TD,29.0N,57.0W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071972,UNNAMED,19720805,1200,  , TD,15.0N,15.0W,-99,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081972,UNNAMED,19720812,1200,  , TD,32.0N,77.0W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091972,UNNAMED,19720816,1200,  , TD,14.0N,17.0W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101972,  BETTY,19720822,1200,  , SD,36.5N,64.0W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111972, CARRIE,19720829,1200,  , TD,29.0N,78.5W,30,1012,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL121972,UNNAMED,19720903,1200,  , TD,30.5N,51.5W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL131972,DAWN,19720905,0,  , TD,23.8N,79.4W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL141972,CHARLIE,19720919,1200,  , SD,37.5N,59.5W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL151972,UNNAMED,19720920,1200,  , TD,13.0N,33.0W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL161972,UNNAMED,19721001,1200,  , TD,29.5N,53.5W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL171972,UNNAMED,19721005,1200,  , TD,11.5N,18.0W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL181972,UNNAMED,19721016,1200,  , TD,12.0N,29.0W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL191972,  DELTA,19721101,1800,  , SD,35.0N,47.5W,25,1013,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011973,UNNAMED,19730418,1200,  , TD,24.0N,65.0W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021973,UNNAMED,19730502,1200,  , TD,25.0N,62.5W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031973,UNNAMED,19730624,1200,  , TD,30.0N,79.5W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041973,  ALICE,19730701,1800,  , TD,26.0N,67.8W,30,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051973,UNNAMED,19730719,1200,  , TD,10.5N,34.0W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061973,ALFA,19730730,1200,  , SD,32.6N,74.1W,25,1013,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071973,UNNAMED,19730809,1200,  , TD,13.0N,20.0W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081973, BRENDA,19730818,600,  , TD,20.5N,83.7W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091973, CHRISTINE,19730825,1200,  , TD,11.0N,14.0W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101973,  DELIA,19730901,1800,  , TD,20.5N,86.5W,30,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111973,UNNAMED,19730906,1200,  , TD,18.0N,86.0W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL121973,  ELLEN,19730914,1200,  , TD,10.5N,22.4W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL131973,UNNAMED,19730924,1200,  , TD,28.5N,77.5W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL141973,FRAN,19731008,1800,  , SD,30.0N,65.8W,30,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL151973,UNNAMED,19731010,1200,  , TD,24.0N,70.5W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL161973,  GILDA,19731016,600,  , TD,16.3N,82.0W,30,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL171973,UNNAMED,19731117,1200,  , TD,10.0N,80.0W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011974,UNNAMED,19740622,1200,  , TD,19.0N,95.0W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021974,UNNAMED,19740624,1800,  , SD,24.0N,88.0W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031974,UNNAMED,19740630,1200,  , TD,18.0N,21.0W,-99,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041974,UNNAMED,19740713,1200,  , TD,28.5N,87.0W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051974,UNNAMED,19740716,0,  , SD,29.0N,75.0W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061974,UNNAMED,19740810,1200,  , SS,38.0N,70.0W,35,1012,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071974,ALMA,19740812,1200,  , TD,10.5N,43.0W,25,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081974,UNNAMED,19740824,1200,  , TD,24.0N,85.5W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091974,  BECKY,19740826,1200,  , TD,27.0N,69.0W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101974, CARMEN,19740829,600,  , TD,16.8N,55.8W,30,1011,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111974,UNNAMED,19740902,1200,  , TD,10.0N,19.0W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL121974,  DOLLY,19740902,1800,  , TD,27.2N,67.9W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL131974, ELAINE,19740904,1800,  , TD,14.7N,50.5W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL141974,FIFI,19740914,1200,  , TD,15.3N,65.0W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL151974,UNNAMED,19740918,1200,  , TD,28.0N,58.0W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL161974,UNNAMED,19740923,1200,  , TD,18.0N,84.0W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL171974,  GERTRUDE,19740927,1200,  , TD,10.7N,45.1W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL181974,UNNAMED,19741004,0,  , TD,21.0N,75.2W,30,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL191974,UNNAMED,19741030,1200,  , TD,23.5N,59.5W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL201974,UNNAMED,19741110,1200,  , TD,21.0N,69.0W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011975,UNNAMED,19750624,1200,  , TD,32.5N,52.0W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021975, AMY,19750627,0,  , TD,27.5N,79.0W,25,1013,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031975,UNNAMED,19750704,1200,  , TD,30.0N,73.0W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041975,BLANCHE,19750724,0,  , TD,26.0N,68.4W,20,1014,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051975,UNNAMED,19750725,600,  , TD,21.0N,92.5W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061975,UNNAMED,19750728,1200,  , TD,29.0N,86.0W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071975,  CAROLINE,19750824,1200,  , TD,22.4N,69.8W,25,1011,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081975,  DORIS,19750828,1200,  , SS,33.3N,46.3W,35,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091975,UNNAMED,19750903,1200,  , TD,13.5N,24.0W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101975,UNNAMED,19750903,1200,  , TD,11.5N,17.5W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111975,UNNAMED,19750906,1200,  , TD,21.5N,95.0W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL121975,UNNAMED,19750911,1200,  , TD,32.0N,62.0W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL131975, ELOISE,19750913,600,  , TD,17.5N,54.1W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL141975,FAYE,19750918,600,  , TD,17.5N,33.5W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL151975, GLADYS,19750922,1800,  , TD,10.3N,34.8W,25,1012,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL161975,UNNAMED,19750925,1200,  , TD,19.0N,84.0W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL171975,UNNAMED,19751003,1200,  , TD,28.0N,33.0W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL181975,UNNAMED,19751014,1200,  , TD,21.0N,92.0W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL191975, HALLIE,19751024,1800,  , SD,29.1N,79.3W,30,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL201975,UNNAMED,19751027,1200,  , TD,13.0N,81.0W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL211975,UNNAMED,19751108,1200,  , TD,16.5N,85.0W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL221975,UNNAMED,19751129,1200,  , TD,25.0N,52.0W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL231975,UNNAMED,19751209,1200,  , SS,41.6N,42.9W,35,997,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011976,UNNAMED,19760521,1200,  , SD,24.0N,89.0W,20,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021976,UNNAMED,19760607,600,  , TD,26.8N,79.0W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031976,UNNAMED,19760611,1200,  , TD,26.5N,81.0W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041976,UNNAMED,19760720,1200,  , TD,31.0N,72.0W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051976,UNNAMED,19760723,1200,  , TD,10.5N,24.0W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061976,ANNA,19760728,1800,  , SD,28.0N,52.3W,20,1015,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071976,  BELLE,19760806,600,  , TD,26.0N,72.8W,25,1012,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081976, DOTTIE,19760818,0,  , TD,26.0N,84.0W,20,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091976,CANDICE,19760818,1200,  , TD,31.7N,68.2W,30,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101976,EMMY,19760820,1200,  , TD,14.0N,48.0W,20,1012,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111976,FRANCES,19760827,1200,  , TD,12.5N,37.5W,25,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL121976,UNNAMED,19760904,1200,  , TD,32.0N,77.0W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL131976,UNNAMED,19760905,1200,  , TD,26.5N,85.0W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL141976,UNNAMED,19760913,1200,  , SD,28.0N,81.5W,15,1017,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL151976,UNNAMED,19760920,1200,  , TD,13.5N,28.0W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL161976,UNNAMED,19760922,1200,  , TD,25.5N,91.0W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL171976, GLORIA,19760926,1200,  , TD,23.0N,58.0W,20,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL181976,UNNAMED,19760926,1200,  , TD,12.0N,35.0W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL191976,UNNAMED,19761003,1200,  , TD,15.0N,39.0W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL201976,UNNAMED,19761012,1200,  , TD,20.0N,46.0W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL211976,  HOLLY,19761022,1800,  , TD,19.1N,55.8W,25,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011977,UNNAMED,19770613,1200,  , TD,25.0N,94.5W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021977,UNNAMED,19770718,600,  , TD,25.8N,86.8W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031977,UNNAMED,19770725,1200,  , TD,25.5N,84.0W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041977,UNNAMED,19770801,1200,  , TD,11.5N,17.5W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051977,  ANITA,19770829,1200,  , TD,26.9N,88.4W,20,1012,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061977,BABE,19770903,600,  , SD,26.8N,86.3W,25,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071977,  CLARA,19770905,1200,  , TD,32.8N,80.0W,20,1015,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081977,UNNAMED,19770917,1200,  , TD,10.0N,35.5W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091977,UNNAMED,19770922,1200,  , TD,20.0N,95.0W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
